x,y,z
-1.2051479114,-2.7374148729,20.3558478462
-1.2356197558,-2.7507095559,20.2542522780
-1.2657583403,-2.7646965282,20.1533970071
-1.2955840106,-2.7793796757,20.0532797324
-1.3251167864,-2.7947628775,19.9538983845
-1.3543763683,-2.8108500190,19.8552511230
-1.3833821434,-2.8276450052,19.7573363345
-1.4121531927,-2.8451517727,19.6601526314
-1.4407082979,-2.8633743016,19.5636988497
-1.4690659478,-2.8823166269,19.4679740489
-1.4972443460,-2.9019828490,19.3729775101
-1.5252614172,-2.9223771437,19.2787087363
-1.5531348150,-2.9435037722,19.1851674516
-1.5808819286,-2.9653670904,19.0923536016
-1.6085198901,-2.9879715571,19.0002673536
-1.6360655817,-3.0113217430,18.9089090969
-1.6635356434,-3.0354223378,18.8182794441
-1.6909464791,-3.0602781588,18.7283792323
-1.7183142653,-3.0858941565,18.6392095240
-1.7456549572,-3.1122754226,18.5507716093
-1.7729842962,-3.1394271956,18.4630670079
-1.8003178178,-3.1673548667,18.3760974710
-1.8276708576,-3.1960639858,18.2898649843
-1.8550585595,-3.2255602662,18.2043717706
-1.8824958820,-3.2558495899,18.1196202929
-1.9099976057,-3.2869380119,18.0356132578
-1.9375783403,-3.3188317645,17.9523536193
-1.9652525312,-3.3515372612,17.8698445827
-1.9930344668,-3.3850611003,17.7880896087
-2.0209382847,-3.4194100681,17.7070924181
-2.0489779796,-3.4545911419,17.6268569963
-2.0771674081,-3.4906114928,17.5473875988
-2.1055202974,-3.5274784878,17.4686887562
-2.1340502500,-3.5651996921,17.3907652802
-2.1627707512,-3.6037828709,17.3136222690
-2.1916951749,-3.6432359906,17.2372651140
-2.2208367898,-3.6835672203,17.1616995063
-2.2502087662,-3.7247849324,17.0869314433
-2.2798241805,-3.7668977035,17.0129672357
-2.3096960231,-3.8099143144,16.9398135155
-2.3398372021,-3.8538437503,16.8674772430
-2.3702605506,-3.8986952000,16.7959657154
-2.4009788311,-3.9444780559,16.7252865748
-2.4320047420,-3.9912019126,16.6554478170
-2.4633509214,-4.0388765656,16.5864578002
-2.4950299540,-4.0875120098,16.5183252547
-2.5270543742,-4.1371184373,16.4510592922
-2.5594366730,-4.1877062351,16.3846694158
-2.5921893008,-4.2392859828,16.3191655303
-2.6253246734,-4.2918684484,16.2545579527
-2.6588551754,-4.3454645861,16.1908574230
-2.6927931653,-4.4000855312,16.1280751159
-2.7271509786,-4.4557425967,16.0662226518
-2.7619409331,-4.5124472677,16.0053121091
-2.7971753307,-4.5702111970,15.9453560364
-2.8328664633,-4.6290461981,15.8863674650
-2.8690266136,-4.6889642405,15.8283599219
-2.9056680607,-4.7499774416,15.7713474435
-2.9428030811,-4.8120980604,15.7153445883
-2.9804439529,-4.8753384886,15.6603664519
-3.0186029571,-4.9397112434,15.6064286807
-3.0572923813,-5.0052289570,15.5535474870
-3.0965245200,-5.0719043682,15.5017396635
-3.1363116786,-5.1397503107,15.4510225995
-3.1766661728,-5.2087797035,15.4014142953
-3.2176003316,-5.2790055372,15.3529333799
-3.2591264976,-5.3504408634,15.3055991257
-3.3012570277,-5.4230987791,15.2594314666
-3.3440042942,-5.4969924143,15.2144510137
-3.3873806841,-5.5721349158,15.1706790738
-3.4313986001,-5.6485394313,15.1281376660
-3.4760704587,-5.7262190925,15.0868495401
-3.5214086912,-5.8051869964,15.0468381945
-3.5674257408,-5.8854561879,15.0081278946
-3.6141340623,-5.9670396367,14.9707436918
-3.6615461198,-6.0499502194,14.9347114411
-3.7096743842,-6.1342006932,14.9000578222
-3.7585313311,-6.2198036759,14.8668103560
-3.8081294366,-6.3067716175,14.8349974263
-3.8584811756,-6.3951167756,14.8046482979
-3.9095990151,-6.4848511877,14.7757931358
-3.9614954124,-6.5759866394,14.7484630263
-4.0141828080,-6.6685346381,14.7226899942
-4.0676736210,-6.7625063744,14.6985070247
-4.1219802434,-6.8579126942,14.6759480806
-4.1771150316,-6.9547640584,14.6550481228
-4.2330903019,-7.0530705067,14.6358431292
-4.2899183195,-7.1528416204,14.6183701122
-4.3476112925,-7.2540864751,14.6026671396
-4.4061813616,-7.3568136057,14.5887733492
-4.4656405894,-7.4610309530,14.5767289697
-4.5260009521,-7.5667458206,14.5665753352
-4.5872743253,-7.6739648269,14.5583549021
-4.6494724737,-7.7826938454,14.5521112663
-4.7126070383,-7.8929379615,14.5478891748
-4.7766895202,-8.0047014058,14.5457345421
-4.8417312696,-8.1179875002,14.5456944619
-4.9077434670,-8.2327985991,14.5478172177
-4.9747371074,-8.3491360146,14.5521522949
-5.0427229854,-8.4669999629,14.5587503874
-5.1117116721,-8.5863894873,14.5676634056
-5.1817134994,-8.7073023831,14.5789444818
-5.2527385389,-8.8297351350,14.5926479730
-5.3247965765,-8.9536828228,14.6088294622
-5.3978970957,-9.0791390527,14.6275457570
-5.4720492487,-9.2060958746,14.6488548868
-5.5472618313,-9.3345436805,14.6728160944
-5.6235432613,-9.4644711345,14.6994898290
-5.7009015445,-9.5958650706,14.7289377323
-5.7793442487,-9.7287103901,14.7612226213
-5.8588784756,-9.8629899833,14.7964084723
-5.9395108224,-9.9986846066,14.8345603925
-6.0212473559,-10.1357727893,14.8757445949
-6.1040935745,-10.2742307334,14.9200283682
-6.1880543690,-10.4140321824,14.9674800320
-6.2731339927,-10.5551483312,15.0181689025
-6.3593360157,-10.6975477033,15.0721652428
-6.4466632851,-10.8411960210,15.1295402021
-6.5351178884,-10.9860561100,15.1903657688
-6.6247011012,-11.1320877551,15.2547146928
-6.7154133488,-11.2792475855,15.3226604162
-6.8072541582,-11.4274889574,15.3942770004
-6.9002221038,-11.5767618050,15.4696390213
-6.9943147674,-11.7270125363,15.5488214917
-7.0895286781,-11.8781838915,15.6318997489
-7.1858592620,-12.0302148082,15.7189493344
-7.2833007917,-12.1830403107,15.8100458923
-7.3818463207,-12.3365913566,15.9052650125
-7.4814876367,-12.4907947270,16.0046821086
-7.5822151960,-12.6455728937,16.1083722643
-7.6840180619,-12.8008438834,16.2164100520
-7.7868838520,-12.9565211754,16.3288693928
-7.8907986631,-13.1125135598,16.4458233400
-7.9957470181,-13.2687250361,16.5673439001
-8.1017117970,-13.4250546995,16.6935018334
-8.2086741662,-13.5813966234,16.8243664002
-8.3166135239,-13.7376397786,16.9600051733
-8.4255074207,-13.8936679231,17.1004837625
-8.5353314992,-14.0493595266,17.2458655574
-8.6460594279,-14.2045876953,17.3962114916
-8.7576628228,-14.3592200981,17.5515797041
-8.8701111951,-14.5131189263,17.7120252936
-8.9833718724,-14.6661408373,17.8776000020
-9.0974099329,-14.8181369371,18.0483518508
-9.2121881501,-14.9689527655,18.2243248806
-9.3276669132,-15.1184282915,18.4055587515
-9.4438041760,-15.2663979505,18.5920883980
-9.5605553927,-15.4126906631,18.7839437031
-9.6778734521,-15.5571299141,18.9811490543
-9.7957086348,-15.6995338266,19.1837230235
-9.9140085459,-15.8397152576,19.3916779440
-10.0327180744,-15.9774819514,19.6050195003
-10.1517793435,-16.1126366634,19.8237463618
-10.2711316672,-16.2449773750,20.0478497209
-10.3907115178,-16.3742974761,20.2773129333
-10.5104524879,-16.5003860272,20.5121110576
-10.6302852704,-16.6230280180,20.7522104781
-10.7501376319,-16.7420046776,20.9975684670
-10.8699344059,-16.8570938098,21.2481327977
-10.9895974808,-16.9680701636,21.5038413305
-11.1090458068,-17.0747058397,21.7646216364
-11.2281954016,-17.1767707324,22.0303906059
-11.3469593729,-17.2740330019,22.3010541007
-11.4652479446,-17.3662595969,22.5765065940
-11.5829684957,-17.4532167874,22.8566308609
-11.7000256105,-17.5346707710,23.1412976657
-11.8163211352,-17.6103882670,23.4303654983
-11.9317542536,-17.6801371966,23.7236803270
-12.0462215653,-17.7436873483,24.0210753901
-12.1596171855,-17.8008111124,24.3223710282
-12.2718328500,-17.8512842264,24.6273745485
-12.3827580367,-17.8948865459,24.9358801426
-12.4922801027,-17.9314028655,25.2476688463
-12.6002844274,-17.9606237274,25.5625085477
-12.7066545782,-17.9823462816,25.8801540582
-12.8112724840,-17.9963751476,26.2003472295
-12.9140186226,-18.0025232821,26.5228171346
-13.0147722276,-18.0006128787,26.8472803163
-13.1134115004,-17.9904762462,27.1734410865
-13.2098138413,-17.9719566971,27.5009919021
-13.3038560941,-17.9449094387,27.8296138092
-13.3954147977,-17.9092024342,28.1589769437
-13.4843664553,-17.8647172590,28.4887411128
-13.5705878141,-17.8113499364,28.8185564457
-13.6539561514,-17.7490117323,29.1480641001
-13.7343495757,-17.6776299239,29.4768970505
-13.8116473355,-17.5971485279,29.8046809414
-13.8857301322,-17.5075289730,30.1310349923
-13.9564804439,-17.4087507251,30.4555729771
-14.0237828546,-17.3008118530,30.7779042620
-14.0875243833,-17.1837295239,31.0976348848
-14.1475948187,-17.0575404301,31.4143686932
-14.2038870570,-16.9223011413,31.7277085343
-14.2562974344,-16.7780883715,32.0372574655
-14.3047260597,-16.6249991626,32.3426200072
-14.3490771451,-16.4631509777,32.6434034282
-14.3892593283,-16.2926817014,32.9392190376
-14.4251859879,-16.1137495449,33.2296834890
-14.4567755510,-15.9265328534,33.5144200945
-14.4839517898,-15.7312298129,33.7930601321
-14.5066441039,-15.5280580614,34.0652441304
-14.5247877890,-15.3172541999,34.3306231385
-14.5383242913,-15.0990732035,34.5888599680
-14.5472014423,-14.8737877392,34.8396303890
-14.5513736748,-14.6416873921,35.0826242797
-14.5508022188,-14.4030778025,35.3175467221
-14.5454552764,-14.1582797132,35.5441190380
-14.5353081715,-13.9076279452,35.7620797470
-14.5203434777,-13.6514702970,35.9711854514
-14.5005511196,-13.3901663778,36.1712116369
-14.4759284492,-13.1240863788,36.3619533870
-14.4464802960,-12.8536097962,36.5432259989
-14.4122189897,-12.5791241116,36.7148655042
-14.3731643569,-12.3010234361,36.8767290887
-14.3293436897,-12.0197071279,37.0286954087
-14.2807916882,-11.7355783934,37.1706648025
-14.2275503762,-11.4490428835,37.3025593957
-14.1696689900,-11.1605072887,37.4243231024
-14.1072038434,-10.8703779471,37.5359215224
-14.0402181657,-10.5790594685,37.6373417361
-13.9687819178,-10.2869533887,37.7285920006
-13.8929715848,-9.9944568608,37.8097013504
-13.8128699473,-9.7019613891,37.8807191070
-13.7285658332,-9.4098516145,37.9417143027
-13.6401538497,-9.1185041569,37.9927750241
-13.5477340996,-8.8282865213,38.0340076800
-13.4514118813,-8.5395560738,38.0655362034
-13.3512973760,-8.2526590910,38.0875011916
-13.2475053224,-7.9679298861,38.1000589933
-13.1401546817,-7.6856900157,38.1033807499
-13.0293682942,-7.4062475693,38.0976513968
-12.9152725288,-7.1298965430,38.0830686344
-12.7979969296,-6.8569162994,38.0598418765
-12.6776738577,-6.5875711123,38.0281911820
-12.5544381337,-6.3221097961,37.9883461780
-12.4284266793,-6.0607654183,37.9405449803
-12.2997781615,-5.8037550952,37.8850331188
-12.1686326412,-5.5512798664,37.8220624753
-12.0351312268,-5.3035246461,37.7518902374
-11.8994157341,-5.0606582479,37.6747778759
-11.7616283543,-4.8228334788,37.5909901483
-11.6219113309,-4.5901873002,37.5007941348
-11.4804066470,-4.3628410492,37.4044583116
-11.3372557244,-4.1409007177,37.3022516637
-11.1925991334,-3.9244572826,37.1944428403
-11.0465763164,-3.7135870854,37.0812993538
-10.8993253239,-3.5083522533,36.9630868282
-10.7509825660,-3.3088011593,36.8400682963
-10.6016825771,-3.1149689127,36.7125035470
-10.4515577952,-2.9268778817,36.5806485208
-10.3007383563,-2.7445382388,36.4447547585
-10.1493519051,-2.5679485240,36.3050689012
-9.9975234191,-2.3970962230,36.1618322394
-9.8453750478,-2.2319583601,36.0152803103
-9.6930259683,-2.0725020953,35.8656425457
-9.5405922548,-1.9186853239,35.7131419670
-9.3881867622,-1.7704572780,35.5579949236
-9.2359190240,-1.6277591281,35.4004108755
-9.0838951651,-1.4905245725,35.2405922203
-8.9322178268,-1.3586804208,35.0787341563
-8.7809861046,-1.2321471722,34.9150245841
-8.6302955001,-1.1108395714,34.7496440461
-8.4802378824,-0.9946671549,34.5827656945
-8.3309014634,-0.8835347860,34.4145552938
-8.1823707820,-0.7773431581,34.2451712498
-8.0347266994,-0.6759892965,34.0747646640
-7.8880464044,-0.5793670276,33.9034794149
-7.7424034264,-0.4873674299,33.7314522547
-7.5978676591,-0.3998792750,33.5588129342
-7.4545053893,-0.3167894240,33.3856843334
-7.3123793363,-0.2379832358,33.2121826212
-7.1715486943,-0.1633449122,33.0384174112
-7.0320691856,-0.0927578700,32.8644919504
-6.8939931125,-0.0261050352,32.6905032886
-6.7573694254,0.0367308192,32.5165424945
-6.6222437810,0.0958668208,32.3426948325
-6.4886586180,0.1514197157,32.1690399856
-6.3566532282,0.2035056346,31.9956522546
-6.2262638338,0.2522398643,31.8226007733
-6.0975236676,0.2977366448,31.6499497198
-5.9704630530,0.3401089818,31.4777585264
-5.8451094905,0.3794684736,31.3060820958
-5.7214877401,0.4159251607,31.1349710049
-5.5996199104,0.4495873836,30.9644717176
-5.4795255439,0.4805616619,30.7946267848
-5.3612217066,0.5089525829,30.6254750468
-5.2447230754,0.5348627066,30.4570518290
-5.1300420261,0.5583924811,30.2893891320
-5.0171887231,0.5796401711,30.1225158207
-4.9061712045,0.5987017977,29.9564578006
-4.7969954724,0.6156710870,29.7912381988
-4.6896655753,0.6306394307,29.6268775262
-4.5841836973,0.6436958534,29.4633938487
-4.4805502381,0.6549269905,29.3008029355
-4.3787639001,0.6644170718,29.1391184186
-4.2788217653,0.6722479142,28.9783519294
-4.1807193792,0.6784989193,28.8185132436
-4.0844508260,0.6832470780,28.6596104082
-3.9900088070,0.6865669807,28.5016498705
-3.8973847146,0.6885308320,28.3446365964
-3.8065687051,0.6892084703,28.1885741846
-3.7175497711,0.6886673913,28.0334649745
-3.6303158083,0.6869727755,27.8793101479
-3.5448536857,0.6841875190,27.7261098268
-3.4611493078,0.6803722664,27.5738631623
-3.3791876808,0.6755854484,27.4225684234
-3.2989529714,0.6698833185,27.2722230748
-3.2204285678,0.6633199953,27.1228238552
-3.1435971363,0.6559475030,26.9743668467
-3.0684406764,0.6478158164,26.8268475425
-2.9949405751,0.6389729051,26.6802609088
-2.9230776569,0.6294647790,26.5346014424
-2.8528322346,0.6193355360,26.3898632257
-2.7841841559,0.6086274077,26.2460399764
-2.7171128495,0.5973808087,26.1031250942
-2.6515973691,0.5856343830,25.9611117046
-2.5876164347,0.5734250530,25.8199926980
-2.5251484737,0.5607880672,25.6797607676
-2.4641716587,0.5477570478,25.5404084430
-2.4046639443,0.5343640387,25.4019281213
-2.3466031030,0.5206395530,25.2643120959
-2.2899667575,0.5066126192,25.1275525830
-2.2347324133,0.4923108280,24.9916417450
-2.1808774891,0.4777603785,24.8565717129
-2.1283793451,0.4629861226,24.7223346055
-2.0772153110,0.4480116100,24.5889225476
-2.0273627115,0.4328591319,24.4563276861
-1.9787988912,0.4175497639,24.3245422043
-1.9315012373,0.4021034082,24.1935583349
-1.8854472024,0.3865388352,24.0633683715
-1.8406143248,0.3708737235,23.9339646790
-1.7969802477,0.3551246997,23.8053397021
-1.7545227382,0.3393073773,23.6774859735
-1.7132197041,0.3234363940,23.5503961205
-1.6730492103,0.3075254491,23.4240628710
-1.6339894936,0.2915873387,23.2984790581
-1.5960189771,0.2756339913,23.1736376246
-1.5591162835,0.2596765015,23.0495316261
-1.5232602469,0.2437251630,22.9261542337
-1.4884299244,0.2277895007,22.8034987363
-1.4546046066,0.2118783024,22.6815585416
-1.4217638274,0.1959996483,22.5603271780
-1.3898873724,0.1801609410,22.4397982940
-1.3589552876,0.1643689335,22.3199656591
-1.3289478867,0.1486297572,22.2008231635
-1.2998457575,0.1329489480,22.0823648171
-1.2716297686,0.1173314726,21.9645847491
-1.2442810742,0.1017817531,21.8474772062
-1.2177811195,0.0863036911,21.7310365522
-1.1921116448,0.0709006913,21.6152572655
-1.1672546893,0.0555756834,21.5001339378
-1.1431925943,0.0403311442,21.3856612723
-1.1199080062,0.0251691181,21.2718340813
-1.0973838786,0.0100912375,21.1586472846
-1.0756034742,-0.0049012580,21.0460959066
-1.0545503663,-0.0198075031,20.9341750748
-1.0342084400,-0.0346269890,20.8228800169
-1.0145618929,-0.0493595457,20.7122060588
-0.9955952351,-0.0640053260,20.6021486217
-0.9772932897,-0.0785647895,20.4927032206
-0.9596411923,-0.0930386874,20.3838654608
-0.9426243906,-0.1074280480,20.2756310365
-0.9262286433,-0.1217341625,20.1679957278
-0.9104400192,-0.1359585721,20.0609553985
-0.8952448959,-0.1501030548,19.9545059938
-0.8806299582,-0.1641696136,19.8486435383
-0.8665821962,-0.1781604642,19.7433641332
-0.8530889038,-0.1920780249,19.6386639545
-0.8401376761,-0.2059249048,19.5345392509
-0.8277164074,-0.2197038948,19.4309863415
-0.8158132885,-0.2334179572,19.3280016138
-0.8044168045,-0.2470702169,19.2255815217
-0.7935157321,-0.2606639527,19.1237225840
-0.7830991362,-0.2742025891,19.0224213820
-0.7731563678,-0.2876896882,18.9216745580
-0.7636770604,-0.3011289428,18.8214788134
-0.7546511271,-0.3145241687,18.7218309075
-0.7460687577,-0.3278792989,18.6227276554
-0.7379204150,-0.3411983769,18.5241659267
-0.7301968318,-0.3544855507,18.4261426441
-0.7228890076,-0.3677450677,18.3286547820
-0.7159882053,-0.3809812693,18.2316993650
-0.7094859474,-0.3941985860,18.1352734671
-0.7033740129,-0.4074015331,18.0393742099
-0.6976444340,-0.4205947061,17.9439987620
-0.6922894923,-0.4337827772,17.8491443376
-0.6873017153,-0.4469704913,17.7548081958
-0.6826738735,-0.4601626629,17.6609876394
-0.6783989762,-0.4733641728,17.5676800141
-0.6744702687,-0.4865799654,17.4748827079
-0.6708812283,-0.4998150461,17.3825931500
-0.6676255613,-0.5130744785,17.2908088105
-0.6646971994,-0.5263633832,17.1995271992
-0.6620902966,-0.5396869350,17.1087458657
-0.6597992253,-0.5530503614,17.0184623985
-0.6578185736,-0.5664589416,16.9286744243
-0.6561431418,-0.5799180046,16.8393796081
-0.6547679391,-0.5934329284,16.7505756525
-0.6536881804,-0.6070091391,16.6622602974
-0.6528992834,-0.6206521099,16.5744313199
-0.6523968655,-0.6343673608,16.4870865340
-0.6521767403,-0.6481604582,16.4002237903
-0.6522349153,-0.6620370144,16.3138409761
-0.6525675884,-0.6760026877,16.2279360152
-0.6531711455,-0.6900631824,16.1425068680
-0.6540421574,-0.7042242490,16.0575515311
-0.6551773770,-0.7184916845,15.9730680383
-0.6565737368,-0.7328713331,15.8890544596
-0.6582283466,-0.7473690861,15.8055089022
-0.6601384899,-0.7619908837,15.7224295103
-0.6623016226,-0.7767427146,15.6398144656
-0.6647153700,-0.7916306180,15.5576619873
-0.6673775243,-0.8066606841,15.4759703327
-0.6702860427,-0.8218390552,15.3947377976
-0.6734390449,-0.8371719275,15.3139627166
-0.6768348112,-0.8526655518,15.2336434636
-0.6804717803,-0.8683262354,15.1537784525
-0.6843485470,-0.8841603434,15.0743661377
-0.6884638608,-0.9001743007,14.9954050145
-0.6928166238,-0.9163745933,14.9168936202
-0.6974058888,-0.9327677704,14.8388305345
-0.7022308577,-0.9493604464,14.7612143804
-0.7072908799,-0.9661593022,14.6840438251
-0.7125854505,-0.9831710884,14.6073175806
-0.7181142092,-1.0004026263,14.5310344050
-0.7238769384,-1.0178608110,14.4551931032
-0.7298735623,-1.0355526129,14.3797925281
-0.7361041452,-1.0534850807,14.3048315817
-0.7425688906,-1.0716653435,14.2303092160
-0.7492681400,-1.0901006134,14.1562244346
-0.7562023717,-1.1087981880,14.0825762937
-0.7633721999,-1.1277654528,14.0093639033
-0.7707783740,-1.1470098843,13.9365864291
-0.7784217771,-1.1665390526,13.8642430935
-0.7863034260,-1.1863606239,13.7923331772
-0.7944244701,-1.2064823639,13.7208560210
-0.8027861909,-1.2269121399,13.6498110273
-0.8113900009,-1.2476579249,13.5791976619
-0.8202374442,-1.2687277994,13.5090154556
-0.8293301950,-1.2901299557,13.4392640066
-0.8386700578,-1.3118726998,13.3699429819
-0.8482589671,-1.3339644558,13.3010521197
-0.8580989870,-1.3564137680,13.2325912314
-0.8681923111,-1.3792293052,13.1645602041
-0.8785412627,-1.4024198635,13.0969590025
-0.8891482943,-1.4259943693,13.0297876716
-0.9000159880,-1.4499618841,12.9630463392
-0.9111470557,-1.4743316062,12.8967352184
-0.9225443389,-1.4991128758,12.8308546105
-0.9342108095,-1.5243151776,12.7654049078
-0.9461495695,-1.5499481449,12.7003865963
-0.9583638520,-1.5760215631,12.6358002594
-0.9708570213,-1.6025453733,12.5716465801
-0.9836325735,-1.6295296765,12.5079263454
-0.9966941371,-1.6569847368,12.4446404491
-1.0100454736,-1.6849209856,12.3817898954
-1.0236904783,-1.7133490256,12.3193758031
-1.0376331813,-1.7422796343,12.2573994089
-1.0518777475,-1.7717237684,12.1958620718
-1.0664284788,-1.8016925674,12.1347652774
-1.0812898136,-1.8321973577,12.0741106415
-1.0964663294,-1.8632496571,12.0138999160
-1.1119627423,-1.8948611782,11.9541349921
-1.1277839093,-1.9270438329,11.8948179063
-1.1439348292,-1.9598097365,11.8359508449
-1.1604206434,-1.9931712118,11.7775361493
-1.1772466381,-2.0271407933,11.7195763222
-1.1944182446,-2.0617312313,11.6620740319
-1.2119410417,-2.0969554963,11.6050321198
-1.2298207568,-2.1328267832,11.5484536053
-1.2480632671,-2.1693585151,11.4923416928
-1.2666746019,-2.2065643482,11.4366997785
-1.2856609435,-2.2444581755,11.3815314565
-1.3050286297,-2.2830541314,11.3268405268
-1.3247841547,-2.3223665954,11.2726310021
-1.3449341716,-2.3624101970,11.2189071160
-1.3654854938,-2.4031998194,11.1656733307
-1.3864450971,-2.4447506036,11.1129343451
-1.4078201217,-2.4870779531,11.0606951044
-1.4296178737,-2.5301975369,11.0089608073
-1.4518458280,-2.5741252948,10.9577369175
-1.4745116294,-2.6188774406,10.9070291713
-1.4976230952,-2.6644704661,10.8568435889
-1.5211882175,-2.7109211453,10.8071864845
-1.5452151648,-2.7582465374,10.7580644764
-1.5697122850,-2.8064639916,10.7094844996
-1.5946881064,-2.8555911496,10.6614538155
-1.6201513415,-2.9056459497,10.6139800261
-1.6461108879,-2.9566466298,10.5670710844
-1.6725758313,-3.0086117306,10.5207353089
-1.6995554478,-3.0615600991,10.4749813961
-1.7270592058,-3.1155108905,10.4298184350
-1.7550967691,-3.1704835719,10.3852559210
-1.7836779980,-3.2264979240,10.3413037712
-1.8128129530,-3.2835740438,10.2979723402
-1.8425118962,-3.3417323462,10.2552724348
-1.8727852941,-3.4009935660,10.2132153330
-1.9036438194,-3.4613787593,10.1718127986
-1.9350983539,-3.5229093044,10.1310771014
-1.9671599904,-3.5856069030,10.0910210336
-1.9998400348,-3.6494935800,10.0516579309
-2.0331500089,-3.7145916843,10.0130016909
-2.0671016514,-3.7809238874,9.9750667941
-2.1017069214,-3.8485131838,9.9378683256
-2.1369779992,-3.9173828884,9.9014219960
-2.1729272891,-3.9875566353,9.8657441656
-2.2095674207,-4.0590583754,9.8308518659
-2.2469112510,-4.1319123729,9.7967628265
-2.2849718659,-4.2061432022,9.7634954971
-2.3237625818,-4.2817757426,9.7310690766
-2.3632969473,-4.3588351743,9.6995035374
-2.4035887438,-4.4373469714,9.6688196544
-2.4446519876,-4.5173368958,9.6390390334
-2.4865009299,-4.5988309891,9.6101841394
-2.5291500586,-4.6818555640,9.5822783297
-2.5726140978,-4.7664371949,9.5553458812
-2.6169080092,-4.8526027063,9.5294120274
-2.6620469915,-4.9403791621,9.5045029870
-2.7080464808,-5.0297938508,9.4806460023
-2.7549221501,-5.1208742726,9.4578693711
-2.8026899079,-5.2136481216,9.4362024852
-2.8513658991,-5.3081432702,9.4156758669
-2.9009665010,-5.4043877488,9.3963212064
-2.9515083242,-5.5024097251,9.3781714038
-3.0030082086,-5.6022374830,9.3612606052
-3.0554832219,-5.7038993953,9.3456242495
-3.1089506567,-5.8074239012,9.3312991051
-3.1634280259,-5.9128394736,9.3183233184
-3.2189330606,-6.0201745920,9.3067364548
-3.2754837032,-6.1294577068,9.2965795448
-3.3330981049,-6.2407172045,9.2878951329
-3.3917946177,-6.3539813704,9.2807273195
-3.4515917894,-6.4692783445,9.2751218167
-3.5125083559,-6.5866360824,9.2711259888
-3.5745632330,-6.7060823020,9.2687889100
-3.6377755089,-6.8276444389,9.2681614096
-3.7021644328,-6.9513495889,9.2692961250
-3.7677494063,-7.0772244508,9.2722475560
-3.8345499706,-7.2052952688,9.2770721116
-3.9025857943,-7.3355877594,9.2838281708
-3.9718766612,-7.4681270525,9.2925761275
-4.0424424524,-7.6029376076,9.3033784500
-4.1143031347,-7.7400431414,9.3162997330
-4.1874787395,-7.8794665449,9.3314067473
-4.2619893459,-8.0212297869,9.3487685013
-4.3378550621,-8.1653538350,9.3684562836
-4.4150960000,-8.3118585402,9.3905437239
-4.4937322570,-8.4607625441,9.4151068404
-4.5737838871,-8.6120831663,9.4422240875
-4.6552708758,-8.7658362766,9.4719764133
-4.7382131139,-8.9220361919,9.5044472963
-4.8226303621,-9.0806955237,9.5397227991
-4.9085422244,-9.2418250570,9.5778916087
-4.9959681094,-9.4054336037,9.6190450744
-5.0849271943,-9.5715278376,9.6632772515
-5.1754383889,-9.7401121596,9.7106849286
-5.2675202879,-9.9111885035,9.7613676628
-5.3611911337,-10.0847561816,9.8154278038
-5.4564687642,-10.2608116930,9.8729705127
-5.5533705655,-10.4393485251,9.9341037817
-5.6519134205,-10.6203569718,9.9989384389
-5.7521136489,-10.8038238965,10.0675881533
-5.8539869554,-10.9897325440,10.1401694298
-5.9575483600,-11.1780622865,10.2168015937
-6.0628121397,-11.3687884045,10.2976067717
-6.1697917546,-11.5618818339,10.3827098568
-6.2784997784,-11.7573089087,10.4722384677
-6.3889478216,-11.9550311066,10.5663228940
-6.5011464498,-12.1550047595,10.6650960270
-6.6151051042,-12.3571807936,10.7686932841
-6.7308320073,-12.5615044122,10.8772525058
-6.8483340790,-12.7679148261,10.9909138551
-6.9676168316,-12.9763449160,11.1098196763
-7.0886842786,-13.1867209481,11.2341143634
-7.2115388206,-13.3989622238,11.3639441792
-7.3361811460,-13.6129807788,11.4994570843
-7.4626101077,-13.8286810250,11.6408025126
-7.5908226148,-14.0459594347,11.7881311560
-7.7208135016,-14.2647041787,11.9415946914
-7.8525754091,-14.4847948005,12.1013455138
-7.9860986461,-14.7061018536,12.2675364105
-8.1213710622,-14.9284865724,12.4403202375
-8.2583779002,-15.1518005135,12.6198495340
-8.3971016608,-15.3758852306,12.8062761378
-8.5375219477,-15.6005719265,12.9997507344
-8.6796153245,-15.8256811404,13.2004224055
-8.8233551529,-16.0510224187,13.4084381087
-8.9687114427,-16.2763940244,13.6239421538
-9.1156506850,-16.5015826380,13.8470756094
-9.2641356966,-16.7263630995,14.0779757012
-9.4141254487,-16.9504981512,14.3167751461
-9.5655749085,-17.1737382258,14.5636014646
-9.7184348663,-17.3958212447,14.8185762464
-9.8726517737,-17.6164724685,15.0818143689
-10.0281675747,-17.8354043636,15.3534232039
-10.1849195409,-18.0523165341,15.6335017281
-10.3428401125,-18.2668956719,15.9221396952
-10.5018567297,-18.4788155909,16.2194166170
-10.6618916918,-18.6877372779,16.5254009211
-10.8228619866,-18.8933090432,16.8401488254
-10.9846791686,-19.0951667089,17.1637034294
-11.1472492007,-19.2929338691,17.4960935866
-11.3104723437,-19.4862222586,17.8373328599
-11.4742430248,-19.6746321397,18.1874184314
-11.6384497412,-19.8577528562,18.5463299717
-11.8029749589,-20.0351633889,18.9140285533
-11.9676950411,-20.2064330927,19.2904555068
-12.1324801787,-20.3711224563,19.6755313224
-12.2971943533,-20.5287840250,20.0691545460
-12.4616953059,-20.6789633942,20.4712006898
-12.6258345380,-20.8212003154,20.8815211999
