x,y,z
-13.9212691394,-18.0053525928,29.6080115763
-14.2864391371,-17.4801214328,31.3021777929
-14.5551911508,-16.7144208236,32.9154142389
-14.7143601558,-15.7217433326,34.3951271083
-14.7539815936,-14.5292068977,35.6925375674
-14.6682283146,-13.1761397267,36.7670077142
-14.4560449697,-11.7110760897,37.5896590158
-14.1213741902,-10.1875625149,38.1456545968
-13.6729307551,-8.6594376231,38.4347695360
-13.1235535395,-7.1763479231,38.4702273944
-12.4892316455,-5.7801673267,38.2761274066
-11.7879444285,-4.5027410827,37.8840228606
-11.0384669689,-3.3650647279,37.3292830146
-10.2592746537,-2.3777316792,36.6477871842
-9.4676424304,-1.5423047780,35.8733165714
-8.6789885679,-0.8532064020,35.0357990443
-7.9064705739,-0.2997581243,34.1603830518
-7.1608093016,0.1319060541,33.2671998469
-6.4502985913,0.4572194847,32.3716215799
-5.7809508675,0.6919252311,31.4848225921
-5.1567308566,0.8511799321,30.6144819693
-4.5798365106,0.9489756477,29.7655087200
-4.0509953261,0.9978173975,28.9407138317
-3.5697534247,1.0085914913,28.1413889913
-3.1347428150,0.9905664650,27.3677776368
-2.7439186848,0.9514792127,26.6194406897
-2.3947632909,0.8976703262,25.8955285780
-2.0844562639,0.8342429111,25.1949751822
-1.8100131885,0.7652274903,24.5166299384
-1.5683954766,0.6937419465,23.8593430224
-1.3565950809,0.6221400225,23.2220163274
-1.1716977123,0.5521450455,22.6036304817
-1.0109280882,0.4849676156,22.0032558119
-0.8716804527,0.4214073112,21.4200531174
-0.7515372553,0.3619392404,20.8532684506
-0.6482784992,0.3067866937,20.3022247920
-0.5598839000,0.2559813501,19.7663125194
-0.4845296511,0.2094125348,19.2449798578
-0.4205812796,0.1668669907,18.7377239904
-0.3665838006,0.1280605328,18.2440831710
-0.3212501369,0.0926628371,17.7636299591
-0.2834485690,0.0603164856,17.2959655632
-0.2521898035,0.0306512543,16.8407152044
-0.2266141081,0.0032945036,16.3975243759
-0.2059788394,-0.0221215919,15.9660558633
-0.1896465980,-0.0459553494,15.5459873973
-0.1770741639,-0.0685528953,15.1370098189
-0.1678023100,-0.0902470612,14.7388256584
-0.1614465411,-0.1113575032,14.3511480400
-0.1576887732,-0.1321917603,13.9736998472
-0.1562699414,-0.1530470245,13.6062130916
-0.1569835065,-0.1742124486,13.2484284452
-0.1596698203,-0.1959718575,12.9000949045
-0.1642112996,-0.2186067665,12.5609695650
-0.1705283599,-0.2423996395,12.2308174907
-0.1785760552,-0.2676373442,11.9094116714
-0.1883413747,-0.2946147820,11.5965330644
-0.1998411509,-0.3236386872,11.2919707244
-0.2131205368,-0.3550316046,10.9955220268
-0.2282520155,-0.3891360644,10.7069929985
-0.2453349122,-0.4263189859,10.4261987716
-0.2644953848,-0.4669763468,10.1529641839
-0.2858868735,-0.5115381650,9.8871245544
-0.3096909998,-0.5604738436,9.6285266712
-0.3361189078,-0.6142979391,9.3770300372
-0.3654130502,-0.6735764143,9.1325084314
-0.3978494255,-0.7389334464,8.8948518548
-0.4337402798,-0.8110588629,8.6639689502
-0.4734372930,-0.8907162826,8.4397900017
-0.5173352733,-0.9787520424,8.2222706477
-0.5658763918,-1.0761049923,8.0113964712
-0.6195549903,-1.1838172396,7.8071886684
-0.6789230043,-1.3030459208,7.6097110453
-0.7445960423,-1.4350760692,7.4190786467
-0.8172601661,-1.5813346330,7.2354683961
-0.8976794171,-1.7434056694,7.0591322048
-0.9867041284,-1.9230467035,6.8904131192
-1.0852800573,-2.1222061774,6.7297651954
-1.1944583548,-2.3430418294,6.5777779449
-1.3154063695,-2.5879397105,6.4352063726
-1.4494192467,-2.8595333729,6.3030078422
-1.5979322283,-3.1607224998,6.1823872440
-1.7625334881,-3.4946899023,6.0748522258
-1.9449772209,-3.8649153120,5.9822805373
-2.1471965586,-4.2751837376,5.9070018687
-2.3713156643,-4.7295852397,5.8518968450
-2.6196600715,-5.2325017720,5.8205160872
-2.8947639239,-5.7885751157,5.8172223150
-3.1993722474,-6.4026478311,5.8473582861
-3.5364356540,-7.0796664384,5.9174426519
-3.9090939524,-7.8245326373,6.0353943517
-4.3206439253,-8.6418842747,6.2107833809
-4.7744850154,-9.5357829925,6.4551011671
-5.2740348269,-10.5092804627,6.7820363722
-5.8226042124,-11.5638305439,7.2077306879
-6.4232194174,-12.6985119885,7.7509728939
-7.0783766468,-13.9090282468,8.4332668228
-7.7897130052,-15.1864612208,9.2786794477
-8.5575781886,-16.5157808554,10.3133400381
-9.3804950143,-17.8741597258,11.5644244317
-10.2545062293,-19.2292203683,13.0584298918
-11.1724227446,-20.5374593683,14.8185440669
-12.1230173547,-21.7432444764,16.8609650370
-13.0902496425,-22.7789490801,19.1901752326
-14.0526603605,-23.5669204635,21.7934471719
-14.9831283425,-24.0239837449,24.6352718555
-15.8492221581,-24.0689393053,27.6529015888
-16.6143741568,-23.6329099527,30.7546309766
-17.2400249357,-22.6714283592,33.8225412058
-17.6887119347,-21.1760294838,36.7209067320
-17.9278208861,-19.1822839115,39.3101626095
-17.9334473702,-16.7712580944,41.4644784378
-17.6936343445,-14.0626884897,43.0892629174
-17.2102659289,-11.2004948664,44.1342323761
-16.4991495366,-8.3337442228,44.5986029438
-15.5882425430,-5.5976551205,44.5272934685
-14.5144231500,-3.0989890812,43.9997484949
-13.3195041507,-0.9084057446,43.1148972666
-12.0462531064,0.9399985429,41.9761694803
-10.7350321589,2.4436430702,40.6795395766
-9.4214029050,3.6234318382,39.3059853304
-8.1347692604,4.5151143458,37.9182845755
-6.8979310919,5.1616809476,36.5611703735
-5.7273188400,5.6075855318,35.2635700485
-4.6336603198,5.8949169269,34.0417847414
-3.6228642971,6.0612455525,32.9027901501
-2.6969609759,6.1387183318,31.8471809903
-1.8549961419,6.1539777382,30.8715522433
-1.0938224342,6.1285590085,29.9702864274
-0.4087647971,6.0795174086,29.1368108926
0.2058414406,6.0201255636,28.3644269369
0.7562294866,5.9605483036,27.6468166054
1.2488811996,5.9084487060,26.9783205046
1.6902912025,5.8695078983,26.3540615031
2.0867986541,5.8478575548,25.7699706354
2.4444722337,5.8464322243,25.2227554930
2.7690361351,5.8672518649,24.7098386459
3.0658270573,5.9116454570,24.2292840891
3.3397741270,5.9804257100,23.7797228348
3.5953953454,6.0740234816,23.3602840077
3.8368055103,6.1925890219,22.9705346004
4.0677316503,6.3360657638,22.6104289655
4.2915328710,6.5042411753,22.2802678176
4.5112221879,6.6967781845,21.9806657236
4.7294884452,6.9132298844,21.7125255943
4.9487168229,7.1530395850,21.4770184134
5.1710067575,7.4155277864,21.2755662562
5.3981863310,7.6998673075,21.1098265107
5.6318223973,8.0050475753,20.9816750557
5.8732258562,8.3298290133,20.8931859875
6.1234516474,8.6726885362,20.8466052776
6.3832931778,9.0317574046,20.8443155334
6.6532710615,9.4047531403,20.8887888357
6.9336162567,9.7889078582,20.9825244901
7.2242479423,10.1808962710,21.1279685316
7.5247468040,10.5767677464,21.3274120525
7.8343248191,10.9718881345,21.5828659986
8.1517931371,11.3608985380,21.8959111379
8.4755302564,11.7376996485,22.2675235751
8.8034533704,12.0954714916,22.6978785768
9.1329964571,12.4267391104,23.1861386643
9.4610993468,12.7234944799,23.7302358323
9.7842125143,12.9773833478,24.3266621704
10.0983225688,13.1799623177,24.9702876482
10.3990032046,13.3230260419,25.6542276785
10.6814955531,13.3989967982,26.3697853796
10.9408203271,13.4013594446,27.1064931335
11.1719218334,13.3251146762,27.8522741594
11.3698408433,13.1672140801,28.5937366053
11.5299098158,12.9269338450,29.3166003341
11.6479602914,12.6061419008,30.0062408547
11.7205291402,12.2094176984,30.6483180567
11.7450481955,11.7439952505,31.2294420447
11.7200013233,11.2195178568,31.7378180152
11.6450344161,10.6476147407,32.1638091669
11.5210072480,10.0413320920,32.5003627719
11.3499812170,9.4144696013,32.7432592942
11.1351430495,8.7808849558,32.8911654806
10.8806706542,8.1538307943,32.9454959325
10.5915525748,7.5453812150,32.9101094866
10.2733761589,6.9659899770,32.7908830962
9.9321012198,6.4242033191,32.5952145358
9.5738355911,5.9265305783,32.3315057146
9.2046268573,5.4774587823,32.0086718980
8.8302812430,5.0795852864,31.6357110229
8.4562167730,4.7338361050,31.2213542354
8.0873539666,4.4397364929,30.7738061481
7.7280439619,4.1957033215,30.3005728737
7.3820313239,3.9993343970,29.8083683980
7.0524470149,3.8476765245,29.3030855559
6.7418260223,3.7374607546,28.7898162664
6.4521438534,3.6652989875,28.2729061583
6.1848663282,3.6278406355,27.7560305158
5.9410076799,3.6218912497,27.2422809430
5.7211927290,3.6444969965,26.7342547692
5.5257197125,3.6929999029,26.2341416476
5.3546212145,3.7650690724,25.7438039575
5.2077212719,3.8587128449,25.2648491253
5.0846875007,3.9722763891,24.7986933548
4.9850774646,4.1044285434,24.3466169457
4.9083789949,4.2541410203,23.9098119427
4.8540444214,4.4206624038,23.4894231275
4.8215188994,4.6034887361,23.0865834333
4.8102631267,4.8023319394,22.7024448387
4.8197708218,5.0170868378,22.3382056912
4.8495813492,5.2477971410,21.9951352461
4.8992878582,5.4946204171,21.6745960227
4.9685412558,5.7577918058,21.3780643682
5.0570502691,6.0375859971,21.1071493958
5.1645777743,6.3342768290,20.8636102203
5.2909334839,6.6480937278,20.6493711462
5.4359629973,6.9791741377,20.4665341693
5.5995331360,7.3275110560,20.3173878142
5.7815134146,7.6928948809,20.2044109584
5.9817534341,8.0748488787,20.1302698643
6.2000559634,8.4725579147,20.0978061961
6.4361454714,8.8847904812,20.1100132867
6.6896319392,9.3098147599,20.1699974948
6.9599698921,9.7453102791,20.2809210003
7.2464128319,10.1882780244,20.4459222404
7.5479635238,10.6349532161,20.6680099917
7.8633211028,11.0807269336,20.9499277307
8.1908264883,11.5200846717,21.2939856081
8.5284083785,11.9465721595,21.7018593877
8.8735329437,12.3528007262,22.1743582564
9.2231612786,12.7305059699,22.7111673483
9.5737196425,13.0706739013,23.3105758008
9.9210883316,13.3637474626,23.9692070574
10.2606155490,13.5999227146,24.6817744696
10.5871626231,13.7695374903,25.4408911094
10.8951861562,13.8635457262,26.2369668616
11.1788609125,13.8740582605,27.0582267142
11.4322444088,13.7949169398,27.8908801992
11.6494802387,13.6222551917,28.7194619637
11.8250324563,13.3549878379,29.5273472323
11.9539383497,12.9951687376,30.2974245503
12.0320624733,12.5481597040,31.0128845665
12.0563316850,12.0225691779,31.6580616950
12.0249300360,11.4299436211,32.2192502494
11.9374342046,10.7842251206,32.6854122073
11.7948748109,10.1010199787,33.0487023798
11.5997159297,9.3967489257,33.3047579334
11.3557534003,8.6877647243,33.4527292902
11.0679408205,7.9895243232,33.4950626597
10.7421590701,7.3158905670,33.4370743855
10.3849498134,6.6786159790,33.2863785847
10.0032351636,6.0870334631,33.0522392403
9.6040446015,5.5479515213,32.7449158855
9.1942668764,5.0657293351,32.3750606160
8.7804398132,4.6424925091,31.9532071611
8.3685856249,4.2784440235,31.4893741289
7.9640942744,3.9722259063,30.9927876305
7.5716532216,3.7212931858,30.4717153874
7.1952188021,3.5222705844,29.9333958990
6.8380225921,3.3712719405,29.3840421575
6.5026052786,3.2641711724,28.8288988153
6.1908705610,3.1968207667,28.2723335890
5.9041522105,3.1652190153,27.7179469193
5.6432883615,3.1656306228,27.1686876492
5.4086982135,3.1946671321,26.6269661019
5.2004574217,3.2493342829,26.0947590805
5.0183695233,3.3270532646,25.5737038864
4.8620315572,3.4256621710,25.0651802123
4.7308928726,3.5434030807,24.5703801978
4.6243065783,3.6788992148,24.0903675780
4.5415735963,3.8311256580,23.6261274051
4.4819795344,3.9993762729,23.1786079137
4.4448247945,4.1832286783,22.7487561121
4.4294484408,4.3825085158,22.3375485501
4.4352463929,4.5972537015,21.9460185269
4.4616844958,4.8276789172,21.5752807848
4.5083069763,5.0741402397,21.2265545074
4.5747407202,5.3370995102,20.9011852088
4.6606957145,5.6170878058,20.6006658660
4.7659618939,5.9146671737,20.3266574068
4.8904025228,6.2303896246,20.0810084022
5.0339441260,6.5647522538,19.8657735308
5.1965628710,6.9181472708,19.6832300448
5.3782671950,7.2908056935,19.5358910884
5.5790763677,7.6827334711,19.4265142649
5.7989946084,8.0936389898,19.3581033247
6.0379803149,8.5228511425,19.3339002404
6.2959099539,8.9692276827,19.3573642930
6.5725362068,9.4310542479,19.4321340652
6.8674401005,9.9059356103,19.5619676537
7.1799770686,10.3906820293,19.7506557669
7.5092172992,10.8811956829,20.0019022990
7.8538812229,11.3723643554,20.3191669753
8.2122717784,11.8579725462,20.7054658879
8.5822060312,12.3306431390,21.1631275279
8.9609498622,12.7818258684,21.6935054299
9.3451607952,13.2018512896,22.2966535257
9.7308453719,13.5800701565,22.9709769716
10.1133387522,13.9050970523,23.7128795464
10.4873150997,14.1651728209,24.5164378374
10.8468375048,14.3486517973,25.3731412903
11.1854553282,14.4446066225,26.2717437805
11.4963546105,14.4435258993,27.1982744487
11.7725632996,14.3380595709,28.1362504704
12.0072076356,14.1237469909,29.0671204521
12.1938093727,13.7996472756,29.9709436189
12.3266064776,13.3687857348,30.8272787112
12.4008736602,12.8383380933,31.6162219556
12.4132148995,12.2194976530,32.3195021805
12.3617992680,11.5270078439,32.9215207367
12.2465145849,10.7783880212,33.4102206240
12.0690207112,9.9929251084,33.7776860322
11.8326947218,9.1905381329,34.0204084188
11.5424720777,8.3906391953,34.1392015707
11.2045992207,7.6111096076,34.1387961481
10.8263218098,6.8674858046,34.0271841086
10.4155377972,6.1724125956,33.8148079247
9.9804452392,5.5353801026,33.5136957602
9.5292116003,4.9627237080,33.1366334651
9.0696853956,4.4578393885,32.6964423920
8.6091637031,4.0215524780,32.2054049861
8.1542216959,3.6525754706,31.6748537527
7.7106038916,3.3479971893,31.1149176641
7.2831719215,3.1037577214,30.5344053797
6.8759004466,2.9150776223,29.9407968787
6.4919113105,2.7768231864,29.3403131987
6.1335357853,2.6838006910,28.7380361647
5.8023954767,2.6309806282,28.1380545739
5.4994937204,2.6136582077,27.5436188184
5.2253108331,2.6275592316,26.9572913454
4.9798981423,2.6689014395,26.3810850811
4.7629671548,2.7344211681,25.8165856862
4.5739714504,2.8213742116,25.2650562593
4.4121799467,2.9275184209,24.7275249920
4.2767408917,3.0510841813,24.2048573324
4.1667365730,3.1907375377,23.6978148557
4.0812291058,3.3455395373,23.2071031869
4.0192979172,3.5149043294,22.7334112795
3.9800696870,3.6985577142,22.2774441473
3.9627415600,3.8964971533,21.8399508800
3.9665984350,4.1089537044,21.4217494760
3.9910250825,4.3363559193,21.0237497428
4.0355137567,4.5792953944,20.6469752453
4.0996678631,4.8384933898,20.2925850419
4.1832021185,5.1147676992,19.9618957138
4.2859395166,5.4089987550,19.6564039819
4.4078052702,5.7220937717,19.3778099721
4.5488177704,6.0549475745,19.1280409488
4.7090764566,6.4083986073,18.9092750458
4.8887463569,6.7831784963,18.7239641789
5.0880389156,7.1798534378,18.5748548989
5.3071886099,7.5987556994,18.4650054087
5.5464247123,8.0399034941,18.3977963363
5.8059375118,8.5029078612,18.3769320688
6.0858381912,8.9868654150,18.4064285500
6.3861116478,9.4902368354,18.4905824694
6.7065615478,10.0107118486,18.6339156532
7.0467472391,10.5450634701,18.8410875984
7.4059124367,11.0889963384,19.1167681771
7.7829063097,11.6369973555,19.4654625054
8.1760984367,12.1822004984,19.8912803821
8.5832903112,12.7162822816,20.3976448154
9.0016276597,13.2294090970,20.9869379195
9.4275196115,13.7102620782,21.6600885708
9.8565728373,14.1461682219,22.4161152328
10.2835507556,14.5233667756,23.2516488939
10.7023695496,14.8274357224,24.1604747411
11.1061435364,15.0438928632,25.1331452645
11.4872918312,15.1589682806,26.1567293475
11.8377156241,15.1605198629,27.2147676644
12.1490503861,15.0390331119,28.2875003446
12.4129897623,14.7886150027,29.3524145977
12.6216683222,14.4078661371,30.3851263932
12.7680798465,13.9005040107,31.3605634890
12.8464982387,13.2756201634,32.2543638783
12.8528616128,12.5474889478,33.0443549436
12.7850786669,11.7349030643,33.7119469499
12.6432213293,10.8600813342,34.2432706331
12.4295788057,9.9472625215,34.6299171387
12.1485639872,9.0211492529,34.8691955079
11.8064808828,8.1053860659,34.9638961592
11.4111780026,7.2212412115,34.9216216933
10.9716244569,6.3866180643,34.7538027636
10.4974511503,5.6154611971,34.4745462221
9.9984985284,4.9175592662,34.0994628143
9.4844059436,4.2986948301,33.6445974281
8.9642678542,3.7610579493,33.1255461248
8.4463709811,3.3038275835,32.5568015865
7.9380161712,2.9238293188,31.9513309477
7.4454203635,2.6161939796,31.3203623621
6.9736883248,2.3749630311,30.6733405708
6.5268407155,2.1936081370,30.0180059897
6.1078841367,2.0654506722,29.3605537075
5.7189095325,1.9839806965,28.7058353070
5.3612070372,1.9430838747,28.0575749308
5.0353875624,1.9371896684,27.4185796312
4.7415037165,1.9613558514,26.7909316147
4.4791647784,2.0113040619,26.1761559936
4.2476422870,2.0834195637,25.5753620220
4.0459642823,2.1747263024,24.9893586783
3.8729973813,2.2828461379,24.4187471615
3.7275166793,2.4059490817,23.8639936827
3.6082640396,2.5426995714,23.3254861622
3.5139956805,2.6922023359,22.8035782918
3.4435201620,2.8539502177,22.2986240658
3.3957279481,3.0277754024,21.8110054440
3.3696137129,3.2138047994,21.3411553612
3.3642924892,3.4124197937,20.8895778744
3.3790106552,3.6242201935,20.4568668757
3.4131526302,3.8499919003,20.0437244917
3.4662440089,4.0906775957,19.6509800397
3.5379517184,4.3473495557,19.2796102048
3.6280816336,4.6211835345,18.9307609318
3.7365739388,4.9134325109,18.6057713690
3.8634963693,5.2253989231,18.3062000452
4.0090353207,5.5584038564,18.0338532889
4.1734846549,5.9137514543,17.7908156823
4.3572318774,6.2926866358,17.5794820612
4.5607411947,6.6963439706,17.4025902145
4.7845328027,7.1256854188,17.2632529170
5.0291575734,7.5814244022,17.1649873232
5.2951661775,8.0639337521,17.1117388640
5.5830714804,8.5731349702,17.1078957864
5.8933030195,9.1083668635,17.1582891472
6.2261522237,9.6682320705,17.2681715700
6.5817071930,10.2504216304,17.4431663995
6.9597759845,10.8515195658,17.6891770887
7.3597978338,11.4667927677,18.0122451191
7.7807424912,12.0899756788,18.4183436993
8.2209989759,12.7130649191,18.9130944746
8.6782567143,13.3261459839,19.5013963954
9.1493842365,13.9172819480,20.1869605272
9.6303133221,14.4725019709,20.9717528475
10.1159396673,14.9759337568,21.8553600969
10.6000544726,15.4101266117,22.8343116066
11.0753242486,15.7566073888,23.9014119923
11.5333379379,15.9966972566,25.0451634317
11.9647400626,16.1125900489,26.2493773491
12.3594650743,16.0886527678,27.4930870468
12.7070804775,15.9128581790,28.7508674866
12.9972344358,15.5782065733,29.9936389422
13.2201881648,15.0839510411,31.1899746228
13.3673965269,14.4364232936,32.3078526840
13.4320850978,13.6492784846,33.3167034209
13.4097624596,12.7430432417,34.1895237917
13.2986060426,11.7439542601,34.9047872725
13.0996702839,10.6821949228,35.4478853347
12.8168864182,9.5897453082,35.8119020672
12.4568502752,8.4981278097,35.9976330131
12.0284225690,7.4363389748,36.0128861885
11.5421894517,6.4292075747,35.8712156869
11.0098451627,5.4963263966,35.5903102214
10.4435615505,4.6515973920,35.1902787168
9.8554019947,3.9033334735,34.6920466841
9.2568229152,3.2547939196,34.1160166895
8.6582884947,2.7050006586,33.4810738755
8.0690071986,2.2496856938,32.8039510680
7.4967847075,1.8822453288,32.0989184633
6.9479782547,1.5946127958,31.3777340016
6.4275321776,1.3779975680,30.6497803651
5.9390730456,1.2234705513,29.9223180816
5.4850439785,1.1223970066,29.2007958424
5.0668606152,1.0667330039,28.4891738950
4.6850747590,1.0492081537,27.7902309329
4.3395353285,1.0634190993,27.1058372734
4.0295395157,1.1038567914,26.4371865819
3.7539697683,1.1658874139,25.7849849574
3.5114143481,1.2457030804,25.1496002679
3.3002707801,1.3402547464,24.5311767962
3.1188325925,1.4471765357,23.9297210802
2.9653604624,1.5647079814,23.3451648108
2.8381392714,1.6916185703,22.7774101236
2.7355227821,1.8271373594,22.2263618743
2.6559676779,1.9708892532,21.6919506821
2.5980586529,2.1228386773,21.1741497565
2.5605261220,2.2832407867,20.6729878574
2.5422579546,2.4525999493,20.1885601829
2.5423064743,2.6316349671,19.7210385421
2.5598917795,2.8212503303,19.2706818393
2.5944022717,3.0225126803,18.8378476578
2.6453931093,3.2366315826,18.4230055602
2.7125831498,3.4649436516,18.0267526166
2.7958507919,3.7088990071,17.6498316009
2.8952289946,3.9700489775,17.2931522496
3.0108996128,4.2500338656,16.9578159511
3.1431870589,4.5505694717,16.6451441966
3.2925511652,4.8734308991,16.3567110747
3.4595789863,5.2204319505,16.0943800083
3.6449751291,5.5933981500,15.8603447791
3.8495500351,5.9941310958,15.6571746793
4.0742054647,6.4243614790,15.4878632372
4.3199162085,6.8856876342,15.3558795124
4.5877068645,7.3794961009,15.2652201578
4.8786222220,7.9068602300,15.2204594649
5.1936895962,8.4684125730,15.2267932348
5.5338711434,9.0641867360,15.2900705048
5.9000040429,9.6934247965,15.4168048947
6.2927262414,10.3543473328,15.6141545606
6.7123855324,11.0438853334,15.8898565309
7.1589300264,11.7573767530,16.2520977799
7.6317787655,12.4882360423,16.7093021483
8.1296725167,13.2276129946,17.2698099316
8.6505068290,13.9640680362,17.9414267709
9.1911524578,14.6833045875,18.7308220257
9.7472723691,15.3680145049,19.6427661328
10.3131497493,15.9979078026,20.6792138919
10.8815474337,16.5500091994,21.8382677179
11.4436252916,16.9993060270,23.1130923114
11.9889470636,17.3198175116,24.4908972501
12.5056102211,17.4861177437,25.9521497068
12.9805293174,17.4752788761,27.4702140629
13.3998929949,17.2691099272,29.0116217661
13.7497959962,16.8564621080,30.5371364392
14.0170208810,16.2352784433,32.0036847505
14.1899130441,15.4140166641,33.3670765081
14.2592633212,14.4121018484,34.5852622612
14.2190930034,13.2591856109,35.6217177003
14.0672340818,11.9931893634,36.4484544806
13.8056169821,10.6573455972,37.0481774179
13.4402172562,9.2966572305,37.4152476090
12.9806636862,7.9543081915,37.5553373322
12.4395611345,6.6685447936,37.4839117998
11.8316202937,5.4704165734,37.2238741559
11.1727052844,4.3825639923,36.8028135742
10.4789070416,3.4190316532,36.2502892023
9.7657297458,2.5859232795,35.5954880150
9.0474468922,1.8826268211,34.8654556284
8.3366511692,1.3033247694,34.0839597951
7.6439945997,0.8385463312,33.2709375382
6.9780958142,0.4765877179,32.4424114185
6.3455806112,0.2047005785,31.6107361493
5.7512188146,0.0100110513,30.7850428967
5.1981226859,-0.1198237099,29.9717721534
4.6879774977,-0.1961885816,29.1752159482
4.2212814722,-0.2292687115,28.3980189109
3.7975787886,-0.2279473826,27.6416112825
3.4156750664,-0.1998025108,26.9065642110
3.0738293027,-0.1511680009,26.1928688943
2.7699196522,-0.0872338750,25.5001475206
2.5015828230,-0.0121660956,24.8278068234
2.2663284089,0.0707671836,24.1751456408
2.0616303851,0.1590716872,23.5414270889
1.8849984433,0.2509108017,22.9259245153
1.7340319834,0.3450000895,22.3279487334
1.6064595066,0.4405139151,21.7468624213
1.5001659778,0.5370044888,21.1820861320
1.4132104655,0.6343329568,20.6330991681
1.3438360999,0.7326117626,20.0994376229
1.2904741024,0.8321572915,19.5806911666
1.2517433802,0.9334517231,19.0764996192
1.2264469308,1.0371130088,18.5865499754
1.2135660814,1.1438719317,18.1105742872
1.2122533980,1.2545552833,17.6483486467
1.2218249269,1.3700742754,17.1996934109
1.2417522935,1.4914173991,16.7644747655
1.2716550600,1.6196470346,16.3426077079
1.3112936440,1.7558991991,15.9340605439
1.3605630166,1.9013858939,15.5388610197
1.4194873300,2.0573995708,15.1571042540
1.4882155659,2.2253192849,14.7889626880
1.5670182485,2.4066181205,14.4346983311
1.6562852226,2.6028714836,14.0946776503
1.7565244559,2.8157658271,13.7693895278
1.8683617879,3.0471073185,13.4594667929
1.9925415011,3.2988298673,13.1657119245
2.1299275425,3.5730017845,12.8891276124
2.2815051595,3.8718301493,12.6309529497
2.4483826378,4.1976616867,12.3927061149
2.6317927279,4.5529786026,12.1762344506
2.8330932156,4.9403873553,11.9837728634
3.0537659251,5.3625977554,11.8180113998
3.2954132281,5.8223890398,11.6821726752
3.5597508588,6.3225586617,11.5800994615
3.8485954905,6.8658484478,11.5163520965
4.1638451126,7.4548415271,11.4963143361
4.5074497341,8.0918220522,11.5263046680
4.8813693530,8.7785883483,11.6136877329
5.2875154679,9.5162089251,11.7669771207
5.7276717196,10.3047101129,11.9959161471
6.2033886071,11.1426845401,12.3115170221
6.7158467824,12.0268120794,12.7260309809
7.2656833843,12.9512904586,13.2528125697
7.8527765942,13.9071830514,13.9060310433
8.4759855207,14.8817082585,14.7001722454
9.1328462715,15.8575201469,15.6492682987
9.8192313171,16.8120646645,16.7657945314
10.5289886307,17.7171387749,18.0591900252
11.2535898844,18.5388264323,19.5339978910
11.9818327813,19.2380247557,21.1876918837
12.6996595815,19.7717878202,23.0083606558
13.3901683800,20.0956790142,24.9725536600
14.0338997792,20.1672097239,27.0437293105
14.6094719240,19.9502360196,29.1718419714
15.0946043309,19.4198983980,31.2945967412
15.4675124284,18.5673794895,33.3407291631
15.7085752169,17.4035254040,35.2353057701
15.8020937584,15.9603544469,36.9065387799
15.7378935035,14.2897534251,38.2931010924
15.5125057923,12.4592263677,39.3506091583
15.1297101643,10.5452680192,40.0559776353
14.6003256412,8.6255439878,40.4087843777
13.9412791531,6.7713411394,40.4294916503
13.1741120557,5.0416037170,40.1551013488
12.3231734460,3.4793703422,39.6333268314
11.4137718872,2.1107829258,38.9165043812
10.4705191170,0.9462793177,38.0562661469
9.5160221832,-0.0167458179,37.0995942824
8.5699923017,-0.7905953964,36.0864439241
7.6487626132,-1.3938971296,35.0487868351
6.7651554251,-1.8486425433,34.0107396482
5.9286143997,-2.1778542247,32.9893891888
5.1455135476,-2.4039231308,31.9959685885
4.4195650739,-2.5475485090,31.0371231286
3.7522648702,-2.6271614171,30.1160974385
3.1433323351,-2.6587025969,29.2337545822
2.5911171133,-2.6556387353,28.3893949628
2.0929578966,-2.6291244271,27.5813792848
1.6454874652,-2.5882418250,26.8075792637
1.2448840873,-2.5402715535,26.0656874972
0.8870729467,-2.4909654257,25.3534184499
0.5678831000,-2.4448037642,24.6686292004
0.2831661344,-2.4052284889,24.0093837187
0.0288826815,-2.3748484906,23.3739793163
-0.1988374853,-2.3556170372,22.7609492448
-0.4036566610,-2.3489827679,22.1690515056
-0.5890072985,-2.3560167239,21.5972508386
-0.7580832252,-2.3775182066,21.0446985158
-0.9138408591,-2.4141022748,20.5107128629
-1.0590078555,-2.4662715399,19.9947622451
-1.1960971034,-2.5344746785,19.4964514542
-1.3274244023,-2.6191538087,19.0155119347
-1.4551285037,-2.7207825900,18.5517959871
-1.5811924873,-2.8398966300,18.1052749440
-1.7074656787,-2.9771175072,17.6760412607
-1.8356855015,-3.1331714627,17.2643144772
-1.9674988045,-3.3089035540,16.8704510591
-2.1044823099,-3.5052878197,16.4949582003
-2.2481619016,-3.7234337417,16.1385117494
-2.4000305181,-3.9645890316,15.8019785022
-2.5615644179,-4.2301384811,15.4864431725
-2.7342375779,-4.5215982996,15.1932403997
-2.9195339263,-4.8406050113,14.9239921716
-3.1189570415,-5.1888975749,14.6806510017
-3.3340368255,-5.5682909244,14.4655490964
-3.5663325183,-5.9806385850,14.2814535394
-3.8174312223,-6.4277814086,14.1316271523
-4.0889408724,-6.9114787908,14.0198941342
-4.3824763090,-7.4333179993,13.9507087279
-4.6996367847,-7.9945965251,13.9292239491
-5.0419728827,-8.5961717347,13.9613557063
-5.4109404467,-9.2382717303,14.0538353447
-5.8078387770,-9.9202614309,14.2142406389
-6.2337300692,-10.6403588406,14.4509914692
-6.6893369853,-11.3952987703,14.7732918802
-7.1749154691,-12.1799455616,15.1909951365
-7.6901006537,-12.9868633937,15.7143632832
